fid,CD_MUN,NM_MUN,SIGLA,tot_13_22,porcent_13,porcent_22,normal_13_22,tot_13,tot_22,subt_13_22
3592,"3528858",Marapoama,SP,1963,25.0127356087621,74.9872643912379,-0.499745287824758,491,1472,-981
3593,"3528908",Mariápolis,SP,2125,43.7647058823529,56.2352941176471,-0.124705882352941,930,1195,-265
3594,"3529005",Marília,SP,120936,31.193358470596,68.806641529404,-0.37613283058808,37724,83212,-45488
3595,"3529104",Marinópolis,SP,1276,47.6489028213166,52.3510971786834,-0.0470219435736677,608,668,-60
3596,"3529203",Martinópolis,SP,12829,38.5376880505106,61.4623119494894,-0.229246238989789,4944,7885,-2941
3597,"3529302",Matão,SP,44750,40.659217877095,59.340782122905,-0.186815642458101,18195,26555,-8360
3598,"3529401",Mauá,SP,208951,55.8767366511766,44.1232633488234,0.117534733023532,116755,92196,24559
3599,"3529500",Mendonça,SP,3543,41.6313858312165,58.3686141687835,-0.16737228337567,1475,2068,-593
3600,"3529609",Meridiano,SP,2584,43.9628482972136,56.0371517027864,-0.120743034055728,1136,1448,-312
3601,"3529658",Mesópolis,SP,1269,45.5476753349094,54.4523246650906,-0.0890464933018124,578,691,-113
3602,"3529708",Miguelópolis,SP,10724,50.7553151809026,49.2446848190974,0.015106303618053,5443,5281,162
3603,"3529807",Mineiros do Tietê,SP,6151,31.490814501707,68.509185498293,-0.370183709965859,1937,4214,-2277
3604,"3529906",Miracatu,SP,10221,37.9219254476079,62.0780745523921,-0.241561491047843,3876,6345,-2469
3605,"3530003",Mira Estrela,SP,1864,45.225321888412,54.774678111588,-0.0954935622317596,843,1021,-178
3606,"3530102",Mirandópolis,SP,12636,31.8217790440013,68.1782209559987,-0.363564419119975,4021,8615,-4594
3607,"3530201",Mirante do Paranapanema,SP,9080,61.1343612334802,38.8656387665198,0.222687224669603,5551,3529,2022
3608,"3530300",Mirassol,SP,30467,32.7862933665934,67.2137066334066,-0.344274132668133,9989,20478,-10489
3609,"3530409",Mirassolândia,SP,2873,37.6957883745214,62.3042116254786,-0.246084232509572,1083,1790,-707
3610,"3530508",Mococa,SP,32546,35.6234253057211,64.3765746942789,-0.287531493885577,11594,20952,-9358
3611,"3530607",Mogi das Cruzes,SP,213456,44.8659208455138,55.1340791544862,-0.102681583089723,95769,117687,-21918
3612,"3530706",Mogi Guaçu,SP,80925,29.6546184738956,70.3453815261044,-0.406907630522088,23998,56927,-32929
3613,"3530805",Mogi Mirim,SP,46878,29.6429028542173,70.3570971457827,-0.407141942915653,13896,32982,-19086
3614,"3530904",Mombuca,SP,2261,33.171163202123,66.828836797877,-0.336576735957541,750,1511,-761
3615,"3531001",Monções,SP,1382,41.6787264833575,58.3212735166425,-0.166425470332851,576,806,-230
3616,"3531100",Mongaguá,SP,30184,50.0265041081368,49.9734958918632,0.000530082162735255,15100,15084,16
3617,"3531209",Monte Alegre do Sul,SP,4325,32.6011560693642,67.3988439306358,-0.347976878612717,1410,2915,-1505
3618,"3531308",Monte Alto,SP,24414,31.1747358073237,68.8252641926763,-0.376505283853527,7611,16803,-9192
3619,"3531407",Monte Aprazível,SP,11887,36.9142760999411,63.0857239000589,-0.261714478001178,4388,7499,-3111
3620,"3531506",Monte Azul Paulista,SP,9954,35.2822985734378,64.7177014265622,-0.294354028531244,3512,6442,-2930
3621,"3531605",Monte Castelo,SP,7619,45.6621603885024,54.3378396114976,-0.0867567922299514,3479,4140,-661
3622,"3531704",Monteiro Lobato,SP,2672,48.1287425149701,51.8712574850299,-0.0374251497005989,1286,1386,-100
3623,"3531803",Monte Mor,SP,31283,47.0543106479558,52.9456893520442,-0.0589137870408849,14720,16563,-1843
3624,"3531902",Morro Agudo,SP,14239,44.8978158578552,55.1021841421448,-0.102043682842896,6393,7846,-1453
3625,"3532009",Morungaba,SP,7407,33.9678682327528,66.0321317672472,-0.320642635344944,2516,4891,-2375
3626,"3532058",Motuca,SP,2476,53.2714054927302,46.7285945072698,0.0654281098546041,1319,1157,162
3627,"3532108",Murutinga do Sul,SP,2467,39.0758005674909,60.9241994325091,-0.218483988650182,964,1503,-539
3628,"3532157",Nantes,SP,1621,52.6835286859963,47.3164713140037,0.0536705737199259,854,767,87
3629,"3532207",Narandiba,SP,3216,55.5348258706468,44.4651741293532,0.110696517412935,1786,1430,356
3630,"3532306",Natividade da Serra,SP,3741,41.0318096765571,58.9681903234429,-0.179363806468859,1535,2206,-671
3631,"3532405",Nazaré Paulista,SP,9598,39.5186497186914,60.4813502813086,-0.209627005626172,3793,5805,-2012
3632,"3532504",Neves Paulista,SP,5181,40.6292221578846,59.3707778421154,-0.187415556842308,2105,3076,-971
3633,"3532603",Nhandeara,SP,5492,31.6096139839767,68.3903860160233,-0.367807720320466,1736,3756,-2020
3634,"3532702",Nipoã,SP,2698,43.5507783543365,56.4492216456634,-0.128984432913269,1175,1523,-348
3635,"3532801",Nova Aliança,SP,3690,35.5284552845528,64.4715447154472,-0.289430894308943,1311,2379,-1068
3636,"3532827",Nova Campina,SP,5045,48.9593657086224,51.0406342913776,-0.0208126858275521,2470,2575,-105
3637,"3532843",Nova Canaã Paulista,SP,1293,50.3480278422274,49.6519721577726,0.00696055684454755,651,642,9
3638,"3532868",Nova Castilho,SP,926,38.3369330453564,61.6630669546436,-0.233261339092873,355,571,-216
3639,"3532900",Nova Europa,SP,5295,57.3182247403211,42.6817752596789,0.146364494806421,3035,2260,775
3640,"3533007",Nova Granada,SP,10704,47.9260089686099,52.0739910313901,-0.0414798206278026,5130,5574,-444
3641,"3533106",Nova Guataporanga,SP,1367,52.1580102414045,47.8419897585955,0.0431602048280907,713,654,59
3642,"3533205",Nova Independência,SP,2383,48.0486781368023,51.9513218631977,-0.0390264372639531,1145,1238,-93
3643,"3533254",Novais,SP,2627,40.5024743052912,59.4975256947088,-0.189950513894176,1064,1563,-499
3644,"3533304",Nova Luzitânia,SP,1964,55.6008146639511,44.3991853360489,0.112016293279022,1092,872,220
3645,"3533403",Nova Odessa,SP,33050,38.0726172465961,61.9273827534039,-0.238547655068079,12583,20467,-7884
3646,"3533502",Novo Horizonte,SP,29179,43.9185715754481,56.0814284245519,-0.121628568491038,12815,16364,-3549
3647,"3533601",Nuporanga,SP,4104,38.3528265107213,61.6471734892787,-0.232943469785575,1574,2530,-956
3648,"3533700",Ocauçu,SP,2393,47.0121186794818,52.9878813205182,-0.0597576264103636,1125,1268,-143
3649,"3533809",Óleo,SP,1660,37.4698795180723,62.5301204819277,-0.250602409638554,622,1038,-416
3650,"3533908",Olímpia,SP,28960,35.7734806629834,64.2265193370166,-0.284530386740331,10360,18600,-8240
3651,"3534005",Onda Verde,SP,2888,43.9750692520776,56.0249307479224,-0.120498614958449,1270,1618,-348
3652,"3534104",Oriente,SP,3667,39.9781838014726,60.0218161985274,-0.200436323970548,1466,2201,-735
3653,"3534203",Orindiúva,SP,3497,50.3860451815842,49.6139548184158,0.00772090363168431,1762,1735,27
3654,"3534302",Orlândia,SP,20436,39.2395772166765,60.7604227833235,-0.215208455666471,8019,12417,-4398
3655,"3534401",Osasco,SP,383556,52.5824129983627,47.4175870016373,0.0516482599672538,201683,181873,19810
3656,"3534500",Oscar Bressane,SP,1733,31.7945758799769,68.2054241200231,-0.364108482400462,551,1182,-631
3657,"3534609",Osvaldo Cruz,SP,15943,30.2327040080286,69.7672959919714,-0.395345919839428,4820,11123,-6303
3658,"3534708",Ourinhos,SP,53468,38.8494052517394,61.1505947482606,-0.223011894965213,20772,32696,-11924
3659,"3534757",Ouroeste,SP,5341,43.0069275416589,56.9930724583411,-0.139861449166823,2297,3044,-747
3660,"3534807",Ouro Verde,SP,5837,48.4324139112558,51.5675860887442,-0.0313517217748844,2827,3010,-183
3661,"3534906",Pacaembu,SP,5457,35.4590434304563,64.5409565695437,-0.290819131390874,1935,3522,-1587
3662,"3535002",Palestina,SP,9203,53.7868086493535,46.2131913506465,0.0757361729870694,4950,4253,697
3663,"3535101",Palmares Paulista,SP,5583,49.1671144545943,50.8328855454057,-0.0166577109081139,2745,2838,-93
3664,"3535200",Palmeira d'Oeste,SP,5135,40.8373904576436,59.1626095423564,-0.183252190847128,2097,3038,-941
3665,"3535309",Palmital,SP,19415,44.9909863507597,55.0090136492403,-0.100180272984806,8735,10680,-1945
3666,"3535408",Panorama,SP,7486,40.7427197435212,59.2572802564788,-0.185145605129575,3050,4436,-1386
3667,"3535507",Paraguaçu Paulista,SP,21359,42.4270799194719,57.5729200805281,-0.151458401610562,9062,12297,-3235
3668,"3535606",Paraibuna,SP,9510,49.3375394321767,50.6624605678233,-0.0132492113564669,4692,4818,-126
3669,"3535705",Paraíso,SP,5931,43.8543247344461,56.1456752655539,-0.122913505311077,2601,3330,-729
3670,"3535804",Paranapanema,SP,9868,45.4499391974058,54.5500608025942,-0.0910012160518848,4485,5383,-898
3671,"3535903",Paranapuã,SP,2554,44.3617854346124,55.6382145653876,-0.112764291307752,1133,1421,-288
3672,"3536000",Parapuã,SP,5530,37.0705244122966,62.9294755877034,-0.258589511754069,2050,3480,-1430
3673,"3536109",Pardinho,SP,3843,40.6453291699193,59.3546708300807,-0.187093416601613,1562,2281,-719
3674,"3536208",Pariquera-Açu,SP,10126,32.3326091250247,67.6673908749753,-0.353347817499506,3274,6852,-3578
3675,"3536257",Parisi,SP,1945,38.7660668380463,61.2339331619537,-0.224678663239075,754,1191,-437
3676,"3536307",Patrocínio Paulista,SP,7126,40.8504069604266,59.1495930395734,-0.182991860791468,2911,4215,-1304
3677,"3536406",Paulicéia,SP,4148,39.6817743490839,60.3182256509161,-0.206364513018322,1646,2502,-856
3678,"3536505",Paulínia,SP,57486,41.5736005288244,58.4263994711756,-0.168527989423512,23899,33587,-9688
3679,"3536570",Paulistânia,SP,1312,39.0243902439024,60.9756097560976,-0.219512195121951,512,800,-288
3680,"3536604",Paulo de Faria,SP,4270,52.7400468384075,47.2599531615925,0.0548009367681499,2252,2018,234
3681,"3536703",Pederneiras,SP,23710,31.9654154365247,68.0345845634753,-0.360691691269507,7579,16131,-8552
3682,"3536802",Pedra Bela,SP,3397,44.0682955549014,55.9317044450986,-0.118634088901972,1497,1900,-403
3683,"3536901",Pedranópolis,SP,1716,45.3379953379953,54.6620046620047,-0.0932400932400932,778,938,-160
3684,"3537008",Pedregulho,SP,8689,56.3816319484406,43.6183680515594,0.127632638968811,4899,3790,1109
3685,"3537107",Pedreira,SP,23280,28.9991408934708,71.0008591065292,-0.420017182130584,6751,16529,-9778
3686,"3537156",Pedrinhas Paulista,SP,1970,35.2284263959391,64.7715736040609,-0.295431472081218,694,1276,-582
3687,"3537206",Pedro de Toledo,SP,4970,46.4788732394366,53.5211267605634,-0.0704225352112676,2310,2660,-350
3688,"3537305",Penápolis,SP,31171,35.2763786853165,64.7236213146835,-0.29447242629367,10996,20175,-9179
3689,"3537404",Pereira Barreto,SP,12763,43.35187651806,56.64812348194,-0.1329624696388,5533,7230,-1697
3690,"3537503",Pereiras,SP,4375,42.2628571428571,57.7371428571429,-0.154742857142857,1849,2526,-677
3691,"3537602",Peruíbe,SP,37193,43.0107815986879,56.9892184013121,-0.139784368026241,15997,21196,-5199
3692,"3537701",Piacatu,SP,3320,39.1566265060241,60.8433734939759,-0.216867469879518,1300,2020,-720
3693,"3537800",Piedade,SP,27090,37.3680324843116,62.6319675156884,-0.252639350313769,10123,16967,-6844
3694,"3537909",Pilar do Sul,SP,15393,36.8868966413305,63.1131033586695,-0.26226206717339,5678,9715,-4037
3695,"3538006",Pindamonhangaba,SP,80159,36.8280542421936,63.1719457578064,-0.263438915156127,29521,50638,-21117
3696,"3538105",Pindorama,SP,7623,34.7894529712712,65.2105470287289,-0.304210940574577,2652,4971,-2319
3697,"3538204",Pinhalzinho,SP,19125,38.1228758169935,61.8771241830065,-0.237542483660131,7291,11834,-4543
3698,"3538303",Piquerobi,SP,2162,50.9713228492137,49.0286771507863,0.0194264569842739,1102,1060,42
3699,"3538501",Piquete,SP,6691,35.3011507995815,64.6988492004185,-0.29397698400837,2362,4329,-1967
3700,"3538600",Piracaia,SP,14584,32.9127811300055,67.0872188699945,-0.34174437739989,4800,9784,-4984
3701,"3538709",Piracicaba,SP,205843,32.4927250380144,67.5072749619856,-0.350145499239712,66884,138959,-72075
3702,"3538808",Piraju,SP,15043,42.1325533470717,57.8674466529283,-0.157348933058565,6338,8705,-2367
3703,"3538907",Pirajuí,SP,10572,35.3670071888006,64.6329928111994,-0.292659856223988,3739,6833,-3094
3704,"3539004",Pirangi,SP,5772,32.986832986833,67.013167013167,-0.34026334026334,1904,3868,-1964
3705,"3539103",Pirapora do Bom Jesus,SP,9219,57.7177568065951,42.2822431934049,0.154355136131902,5321,3898,1423
3706,"3539202",Pirapozinho,SP,13924,41.0514220051709,58.9485779948291,-0.178971559896582,5716,8208,-2492
3707,"3539301",Pirassununga,SP,37968,30.1701432785504,69.8298567214496,-0.396597134428993,11455,26513,-15058
3708,"3539400",Piratininga,SP,6676,31.6057519472738,68.3942480527262,-0.367884961054524,2110,4566,-2456
3709,"3539509",Pitangueiras,SP,19754,46.4412270932469,53.5587729067531,-0.0711754581350613,9174,10580,-1406
3710,"3539608",Planalto,SP,30460,61.0407091267236,38.9592908732764,0.220814182534471,18593,11867,6726
3711,"3539707",Platina,SP,1911,36.4207221350078,63.5792778649921,-0.271585557299843,696,1215,-519
3712,"3539806",Poá,SP,62564,50.5786075059139,49.4213924940861,0.0115721501182789,31644,30920,724
3713,"3539905",Poloni,SP,3088,38.309585492228,61.690414507772,-0.23380829015544,1183,1905,-722
3714,"3540002",Pompéia,SP,11748,29.5709908069459,70.4290091930541,-0.408580183861083,3474,8274,-4800
3715,"3540101",Pongaí,SP,2215,31.0609480812641,68.9390519187359,-0.378781038374718,688,1527,-839
3716,"3540200",Pontal,SP,20376,49.5730270906949,50.4269729093051,-0.00853945818610129,10101,10275,-174
3717,"3540259",Pontalinda,SP,2254,52.8837622005324,47.1162377994676,0.0576752440106478,1192,1062,130
3718,"3540309",Pontes Gestal,SP,1612,43.3002481389578,56.6997518610422,-0.133995037220844,698,914,-216
3719,"3540408",Populina,SP,2623,58.2920320243995,41.7079679756005,0.165840640487991,1529,1094,435
3720,"3540507",Porangaba,SP,4755,42.0399579390116,57.9600420609884,-0.159200841219769,1999,2756,-757
3721,"3540606",Porto Feliz,SP,28272,32.2297679683079,67.7702320316921,-0.355404640633843,9112,19160,-10048
3722,"3540705",Porto Ferreira,SP,27010,32.136245834876,67.863754165124,-0.35727508330248,8680,18330,-9650
3723,"3540754",Potim,SP,9079,41.7116422513493,58.2883577486507,-0.165767154973015,3787,5292,-1505
3724,"3540804",Potirendaba,SP,9712,35.5230642504119,64.4769357495881,-0.289538714991763,3450,6262,-2812
3725,"3540853",Pracinha,SP,1007,46.772591857001,53.227408142999,-0.0645481628599801,471,536,-65
3726,"3540903",Pradópolis,SP,9502,43.3487686802778,56.6512313197222,-0.133024626394443,4119,5383,-1264
3727,"3541000",Praia Grande,SP,167190,42.6748011244692,57.3251988755308,-0.146503977510617,71348,95842,-24494
3728,"3541059",Pratânia,SP,3263,45.0199203187251,54.9800796812749,-0.099601593625498,1469,1794,-325
3729,"3541109",Presidente Alves,SP,2353,41.5639609009775,58.4360390990225,-0.168720781980451,978,1375,-397
3730,"3541208",Presidente Bernardes,SP,11105,50.9770373705538,49.0229626294462,0.0195407474110761,5661,5444,217
3731,"3541307",Presidente Epitácio,SP,20069,42.3488963077383,57.6511036922617,-0.153022073845234,8499,11570,-3071
3732,"3541406",Presidente Prudente,SP,118842,32.166237525454,67.833762474546,-0.356675249490921,38227,80615,-42388
3733,"3541505",Presidente Venceslau,SP,18842,33.4359409829105,66.5640590170895,-0.33128118034179,6300,12542,-6242
3734,"3541604",Promissão,SP,18329,42.0590321348682,57.9409678651318,-0.158819357302635,7709,10620,-2911
3735,"3541653",Quadra,SP,2428,43.4102141680395,56.5897858319605,-0.131795716639209,1054,1374,-320
3736,"3541703",Quatá,SP,7123,37.8492208339183,62.1507791660817,-0.243015583321634,2696,4427,-1731
3737,"3541802",Queiroz,SP,2227,46.7894027840144,53.2105972159856,-0.0642119443197127,1042,1185,-143
3738,"3541901",Queluz,SP,5037,56.1842366487989,43.8157633512011,0.123684732975978,2830,2207,623
3739,"3542008",Quintana,SP,3869,41.2509692426984,58.7490307573016,-0.174980615146033,1596,2273,-677
3740,"3542107",Rafard,SP,5254,30.4149219642177,69.5850780357823,-0.391701560715645,1598,3656,-2058
3741,"3542206",Rancharia,SP,15804,43.969881042774,56.030118957226,-0.12060237914452,6949,8855,-1906
3742,"3542305",Redenção da Serra,SP,2706,47.2653362897265,52.7346637102735,-0.0546932742054693,1279,1427,-148
3743,"3542404",Regente Feijó,SP,11045,37.8361249434133,62.1638750565867,-0.243277501131734,4179,6866,-2687
3744,"3542503",Reginópolis,SP,3420,31.4327485380117,68.5672514619883,-0.371345029239766,1075,2345,-1270
3745,"3542602",Registro,SP,30909,37.7980523472128,62.2019476527872,-0.244038953055744,11683,19226,-7543
3746,"3542701",Restinga,SP,4733,51.5317980139446,48.4682019860554,0.0306359602788928,2439,2294,145
3747,"3542800",Ribeira,SP,2124,61.5348399246704,38.4651600753296,0.230696798493409,1307,817,490
3748,"3542909",Ribeirão Bonito,SP,5737,46.5574341990587,53.4425658009413,-0.0688513160188251,2671,3066,-395
3749,"3543006",Ribeirão Branco,SP,10155,53.9143279172821,46.0856720827179,0.0782865583456425,5475,4680,795
3750,"3543105",Ribeirão Corrente,SP,2982,46.8142186452046,53.1857813547954,-0.0637156270959088,1396,1586,-190
3751,"3543204",Ribeirão do Sul,SP,2904,50,50,0,1452,1452,0
3752,"3543238",Ribeirão dos Índios,SP,1353,54.1759053954176,45.8240946045824,0.0835181079083517,733,620,113
3753,"3543253",Ribeirão Grande,SP,4396,58.189262966333,41.810737033667,0.163785259326661,2558,1838,720
3754,"3543303",Ribeirão Pires,SP,58333,50.355716318379,49.644283681621,0.0071143263675792,29374,28959,415
3755,"3543402",Ribeirão Preto,SP,305781,41.0604321393416,58.9395678606584,-0.178791357213169,125555,180226,-54671
3756,"3543501",Riversul,SP,3109,50.4020585397234,49.5979414602766,0.00804117079446769,1567,1542,25
3757,"3543600",Rifaina,SP,3159,48.5280151946819,51.4719848053181,-0.0294396961063627,1533,1626,-93
3758,"3543709",Rincão,SP,5144,56.2791601866252,43.7208398133748,0.125583203732504,2895,2249,646
3759,"3543808",Rinópolis,SP,5189,32.9928695317017,67.0071304682983,-0.340142609365967,1712,3477,-1765
3760,"3543907",Rio Claro,SP,114328,34.6100692743685,65.3899307256315,-0.30779861451263,39569,74759,-35190
3761,"3544004",Rio das Pedras,SP,17768,34.5396217919856,65.4603782080144,-0.309207564160288,6137,11631,-5494
3762,"3544103",Rio Grande da Serra,SP,23446,58.6752537746311,41.3247462253689,0.173505075492621,13757,9689,4068
3763,"3544202",Riolândia,SP,5200,52.9038461538462,47.0961538461538,0.0580769230769231,2751,2449,302
3764,"3544251",Rosana,SP,9292,57.0598364184244,42.9401635815755,0.141196728368489,5302,3990,1312
3765,"3544301",Roseira,SP,6013,38.8824214202561,61.1175785797439,-0.222351571594878,2338,3675,-1337
3766,"3544400",Rubiácea,SP,1651,39.854633555421,60.145366444579,-0.202907328891581,658,993,-335
3767,"3544509",Rubinéia,SP,2174,39.1904323827047,60.8095676172953,-0.216191352345906,852,1322,-470
3768,"3544608",Sabino,SP,2969,44.2236443246885,55.7763556753115,-0.115527113506231,1313,1656,-343
3769,"3544707",Sagres,SP,1407,52.1677327647477,47.8322672352523,0.0433546552949538,734,673,61
3770,"3544806",Sales,SP,3561,28.1943274361135,71.8056725638865,-0.436113451277731,1004,2557,-1553
3771,"3544905",Sales Oliveira,SP,5922,37.0145221209051,62.9854778790949,-0.259709557581898,2192,3730,-1538
3772,"3545001",Salesópolis,SP,9822,40.9081653431073,59.0918346568927,-0.181836693137854,4018,5804,-1786
3773,"3545100",Salmourão,SP,2836,43.5119887165021,56.4880112834979,-0.129760225669958,1234,1602,-368
3774,"3545159",Saltinho,SP,7504,33.182302771855,66.817697228145,-0.3363539445629,2490,5014,-2524
