fid,CD_MUN,NM_MUN,SIGLA,porcent_nulo_e_branco,13_Soma - QT_VOTOS,22_Soma - QT_VOTOS,branco_Soma - QT_VOTOS,nulo_Soma - QT_VOTOS,porcent_13,porcent_22,normal_13_22,subt_13_22
211,"1503754",Jacareacanga,PA,2.38150023009664,4503,3982,44,163,53.0701237477902,46.9298762522098,0.0614024749558043,521
212,"1503804",Jacundá,PA,2.73329765776149,13198,10431,193,471,55.8550933175335,44.1449066824665,0.117101866350671,2767
213,"1503903",Juruti,PA,1.38347554338284,16528,11557,148,246,58.8499198860602,41.1500801139398,0.176998397721204,4971
214,"1504000",Limoeiro do Ajuru,PA,1.87443026435734,12610,4613,147,182,73.2160483074958,26.7839516925042,0.464320966149916,7997
215,"1504059",Mãe do Rio,PA,2.52514777558851,10215,8584,193,294,54.3379967019522,45.6620032980478,0.0867599340390446,1631
216,"1504109",Magalhães Barata,PA,1.83366077275704,4193,1803,48,64,69.9299533022015,30.0700466977985,0.398599066044029,2390
217,"1504208",Marabá,PA,2.57840063407894,63908,74985,1274,2402,46.0123980330182,53.9876019669818,-0.0797520393396356,-11077
218,"1504307",Maracanã,PA,2.13233790141133,13178,5961,164,253,68.8541721093056,31.1458278906944,0.377083442186112,7217
219,"1504406",Marapanim,PA,2.22825472231648,11646,5642,114,280,67.3646459972235,32.6353540027765,0.34729291994447,6004
220,"1504422",Marituba,PA,2.68742187727101,36067,30886,793,1056,53.8691320777262,46.1308679222738,0.0773826415545233,5181
221,"1504455",Medicilândia,PA,2.74771563735338,4908,10099,162,262,32.7047377890318,67.2952622109682,-0.345905244219364,-5191
222,"1504505",Melgaço,PA,2.19010074463425,7562,3603,47,203,67.7295118674429,32.2704881325571,0.354590237348858,3959
223,"1504604",Mocajuba,PA,1.84301309011861,15451,5320,154,236,74.3873670020702,25.6126329979298,0.487747340041404,10131
224,"1504703",Moju,PA,2.09923221451602,30445,11761,341,564,72.1342937023172,27.8657062976828,0.442685874046344,18684
225,"1504752",Mojuí dos Campos,PA,2.3063835150293,6351,9152,132,234,40.9662645939496,59.0337354060504,-0.180674708121009,-2801
226,"1504802",Monte Alegre,PA,2.02403871169156,18240,19420,283,495,48.4333510355815,51.5666489644185,-0.0313329792883697,-1180
227,"1504901",Muaná,PA,2.12050930089459,15680,4999,154,294,75.8257169108758,24.1742830891242,0.516514338217515,10681
228,"1504950",Nova Esperança do Piriá,PA,2.17446484474152,6660,4902,70,187,57.6024909185262,42.3975090814738,0.152049818370524,1758
229,"1504976",Nova Ipixuna,PA,3.09904549398785,4173,3644,70,180,53.3836510170142,46.6163489829858,0.067673020340284,529
230,"1505007",Nova Timboteua,PA,2.68211920529801,6429,2388,68,175,72.9159578087785,27.0840421912215,0.45831915617557,4041
231,"1505031",Novo Progresso,PA,1.6224538133586,2838,13776,97,177,17.08197905381,82.91802094619,-0.658360418923799,-10938
232,"1505064",Novo Repartimento,PA,2.03160270880361,14079,18037,185,481,43.8379623863495,56.1620376136505,-0.12324075227301,-3958
233,"1505106",Óbidos,PA,2.22000756039726,19876,8577,236,410,69.8555512599726,30.1444487400274,0.397111025199452,11299
234,"1505205",Oeiras do Pará,PA,1.94432409012132,14518,3587,101,258,80.18779342723,19.81220657277,0.603755868544601,10931
235,"1505304",Oriximiná,PA,2.01046141258292,19101,14432,268,420,56.961798825038,43.038201174962,0.13923597650076,4669
236,"1505403",Ourém,PA,2.54807692307692,9050,3112,112,206,74.4121032724881,25.5878967275119,0.488242065449762,5938
237,"1505437",Ourilândia do Norte,PA,1.66083397591791,6435,10144,92,188,38.8141624947222,61.1858375052778,-0.223716750105555,-3709
238,"1505486",Pacajá,PA,2.17961165048544,8039,12112,126,323,39.8938017964369,60.1061982035631,-0.202123964071262,-4073
239,"1505494",Palestina do Pará,PA,1.89274447949527,2580,1774,21,63,59.2558566835094,40.7441433164906,0.185117133670188,806
240,"1505502",Paragominas,PA,2.15677096460591,22155,32193,421,777,40.7650695517774,59.2349304482226,-0.184698608964451,-10038
241,"1505536",Parauapebas,PA,2.33982083896404,56389,83810,1345,2014,40.2206863101734,59.7793136898266,-0.195586273796532,-27421
242,"1505551",Pau D'Arco,PA,1.62141779788839,2369,2849,21,65,45.4005366040629,54.5994633959371,-0.0919892679187429,-480
243,"1505601",Peixe-Boi,PA,2.1723067829171,4680,1940,45,102,70.6948640483384,29.3051359516616,0.413897280966767,2740
244,"1505635",Piçarra,PA,1.80063382310573,3208,3609,35,90,47.0588235294118,52.9411764705882,-0.0588235294117648,-401
245,"1505650",Placas,PA,2.32357177148344,3632,6541,101,141,35.7023493561388,64.2976506438612,-0.285953012877224,-2909
246,"1505700",Ponta de Pedras,PA,2.10013238656878,12129,4140,119,230,74.5528305366034,25.4471694633966,0.491056610732067,7989
247,"1505809",Portel,PA,2.43276331898424,16351,8354,142,474,66.1849827970047,33.8150172029953,0.323699655940093,7997
248,"1505908",Porto de Moz,PA,1.50133382964204,9949,5928,60,182,62.6629715941299,37.3370284058701,0.253259431882597,4021
249,"1506005",Prainha,PA,1.72089953804762,11140,8220,109,230,57.5413223140496,42.4586776859504,0.150826446280992,2920
250,"1506104",Primavera,PA,2.19560878243513,5905,1935,54,122,75.3188775510204,24.6811224489796,0.506377551020408,3970
251,"1506112",Quatipuru,PA,2.13663199325274,5260,1702,59,93,75.5530020109164,24.4469979890836,0.511060040218328,3558
252,"1506138",Redenção,PA,1.95230011179661,14569,32790,384,559,30.7628961760172,69.2371038239828,-0.384742076479655,-18221
253,"1506161",Rio Maria,PA,2.22995859992473,4303,6088,85,152,41.4108363006448,58.5891636993552,-0.171783273987104,-1785
254,"1506187",Rondon do Pará,PA,2.55077485802291,9430,10818,140,390,46.5725009877519,53.4274990122481,-0.0685499802449625,-1388
255,"1506195",Rurópolis,PA,2.44534753363229,5480,8443,125,224,39.3593334769805,60.6406665230195,-0.212813330460389,-2963
256,"1506203",Salinópolis,PA,2.10451555023923,17053,9136,247,316,65.1151246706633,34.8848753293367,0.302302493413265,7917
257,"1506302",Salvaterra,PA,2.38111118521977,10453,4183,141,216,71.4197868270019,28.5802131729981,0.428395736540038,6270
258,"1506351",Santa Bárbara do Pará,PA,2.91469893742621,7489,5668,139,256,56.9202705783993,43.0797294216007,0.138405411567987,1821
259,"1506401",Santa Cruz do Arari,PA,1.94264569842738,3063,1177,19,65,72.2405660377359,27.7594339622642,0.444811320754717,1886
260,"1506500",Santa Isabel do Pará,PA,2.42157543940915,20526,17392,374,567,54.1326019304816,45.8673980695184,0.0826520386096313,3134
261,"1506559",Santa Luzia do Pará,PA,2.52571082879613,9505,3385,93,241,73.7393328161365,26.2606671838635,0.474786656322731,6120
262,"1506583",Santa Maria das Barreiras,PA,1.7511013215859,3373,5548,46,113,37.8096625938796,62.1903374061204,-0.243806748122408,-2175
263,"1506609",Santa Maria do Pará,PA,2.85681239879713,9470,7328,178,316,56.3757590189308,43.6242409810692,0.127515180378617,2142
264,"1506708",Santana do Araguaia,PA,1.74775625885687,5979,10661,93,203,35.9314903846154,64.0685096153846,-0.281370192307692,-4682
265,"1506807",Santarém,PA,2.62530588136022,82030,102608,1989,2989,44.4274743010648,55.5725256989352,-0.111450513978704,-20578
266,"1506906",Santarém Novo,PA,1.4265335235378,3631,1206,22,48,75.0671904072772,24.9328095927228,0.501343808145545,2425
267,"1507003",Santo Antônio do Tauá,PA,2.27955019589885,12237,6968,177,271,63.717781827649,36.282218172351,0.274355636552981,5269
268,"1507102",São Caetano de Odivelas,PA,2.29895029062202,8383,2879,91,174,74.4361569881016,25.5638430118984,0.488723139762032,5504
269,"1507151",São Domingos do Araguaia,PA,2.77549003459068,6761,5044,83,254,57.2723422278695,42.7276577721304,0.145446844557391,1717
270,"1507201",São Domingos do Capim,PA,2.49433106575964,13597,4463,166,296,75.2879291251384,24.7120708748616,0.505758582502769,9134
271,"1507300",São Félix do Xingu,PA,1.76330846187306,9812,19548,177,350,33.4196185286104,66.5803814713896,-0.331607629427793,-9736
272,"1507409",São Francisco do Pará,PA,2.43119634116986,7669,4491,105,198,63.0674342105263,36.9325657894737,0.261348684210526,3178
273,"1507458",São Geraldo do Araguaia,PA,2.00518346746692,6252,8116,86,208,43.5133630289532,56.4866369710468,-0.129732739420935,-1864
274,"1507466",São João da Ponta,PA,2.23048327137546,3122,1349,43,59,69.8277790203534,30.1722209796466,0.396555580407068,1773
275,"1507474",São João de Pirabas,PA,2.17221440850133,8820,3700,92,186,70.4472843450479,29.5527156549521,0.408945686900958,5120
276,"1507508",São João do Araguaia,PA,2.37247924080664,4962,3268,57,143,60.2916160388821,39.7083839611179,0.205832320777643,1694
277,"1507607",São Miguel do Guamá,PA,2.40997401311719,21471,10074,319,460,68.0646695197337,31.9353304802663,0.361293390394674,11397
278,"1507706",São Sebastião da Boa Vista,PA,1.59167065581618,12481,3965,78,188,75.8907941140703,24.1092058859297,0.517815882281406,8516
279,"1507755",Sapucaia,PA,1.92743764172336,1769,1691,20,48,51.1271676300578,48.8728323699422,0.022543352601156,78
280,"1507805",Senador José Porfírio,PA,1.77116157774639,4734,4306,44,119,52.3672566371681,47.6327433628319,0.0473451327433629,428
281,"1507904",Soure,PA,2.01131363922062,11923,3667,127,193,76.4785118665811,23.5214881334189,0.529570237331623,8256
282,"1507953",Tailândia,PA,2.23814912611593,20804,18071,296,594,53.5151125401929,46.4848874598071,0.0703022508038585,2733
283,"1507961",Terra Alta,PA,1.98355104015481,5342,2762,68,96,65.9180651530109,34.0819348469891,0.318361303060217,2580
284,"1507979",Terra Santa,PA,1.55839279008637,6124,4362,83,83,58.4016784283807,41.5983215716193,0.168033568567614,1762
285,"1508001",Tomé-Açu,PA,2.10257468654868,23010,14937,344,471,60.6372045220966,39.3627954779034,0.212744090441932,8073
286,"1508035",Tracuateua,PA,1.84788430637386,14401,3924,107,238,78.5866302864939,21.4133697135061,0.571732605729877,10477
287,"1508050",Trairão,PA,2.03393910217836,2599,5541,56,113,31.9287469287469,68.0712530712531,-0.361425061425061,-2942
288,"1508084",Tucumã,PA,1.61298278498496,6801,13145,127,200,34.0970620675825,65.9029379324175,-0.318058758648351,-6344
289,"1508100",Tucuruí,PA,2.40013334074115,29792,22909,496,800,56.530236617901,43.469763382099,0.13060473235802,6883
290,"1508126",Ulianópolis,PA,1.72991452991453,7222,7150,95,158,50.2504870581687,49.7495129418313,0.00500974116337325,72
291,"1508159",Uruará,PA,2.37614195361911,5926,16301,214,327,26.6612678274171,73.3387321725829,-0.466774643451658,-10375
292,"1508209",Vigia,PA,2.61701911000984,20015,8675,292,479,69.7629836179854,30.2370163820146,0.395259672359707,11340
293,"1508308",Viseu,PA,1.90281393330854,25514,6140,133,481,80.6027674227586,19.3972325772414,0.612055348455172,19374
294,"1508357",Vitória do Xingu,PA,2.07667731629393,5300,5734,83,151,48.0333514591263,51.9666485408737,-0.0393329708174733,-434
295,"1508407",Xinguara,PA,2.17051958670928,9690,16632,227,357,36.8133120583542,63.1866879416458,-0.263733758832915,-6942
296,"1600055",Serra do Navio,AP,1.60857908847185,1026,1543,8,34,39.9377189567925,60.0622810432075,-0.201245620864149,-517
297,"1600105",Amapá,AP,1.98325253415602,2785,1663,28,62,62.6124100719424,37.3875899280576,0.252248201438849,1122
298,"1600154",Pedra Branca do Amapari,AP,1.96197718631179,3590,2856,52,77,55.6934533043748,44.3065466956252,0.113869066087496,734
299,"1600204",Calçoene,AP,1.61259723012711,3200,1986,34,51,61.7045892788276,38.2954107211724,0.234091785576552,1214
300,"1600212",Cutias,AP,1.62265351574928,1844,1248,24,27,59.6377749029754,40.3622250970246,0.192755498059508,596
301,"1600238",Ferreira Gomes,AP,2.24007791575359,2153,1862,26,66,53.6239103362391,46.3760896637609,0.0724782067247821,291
302,"1600253",Itaubal,AP,1.45154086645824,2366,2047,31,34,53.6143213233628,46.3856786766372,0.0722864264672557,319
303,"1600279",Laranjal do Jari,AP,2.28999577880962,11222,7296,162,272,60.6004968139108,39.3995031860892,0.212009936278216,3926
304,"1600303",Macapá,AP,2.88114734901229,102810,125261,2705,4061,45.078067794678,54.921932205322,-0.0984386441064405,-22451
305,"1600402",Mazagão,AP,1.8772826880935,8466,4967,84,173,63.0238963745999,36.9761036254001,0.260477927491997,3499
306,"1600501",Oiapoque,AP,1.89296564617901,8150,4444,106,137,64.7133555661426,35.2866444338574,0.294267111322852,3706
307,"1600535",Porto Grande,AP,2.25516146109052,5120,4112,59,154,55.4592720970537,44.5407279029463,0.109185441941075,1008
308,"1600550",Pracuúba,AP,1.30856901646264,1269,1069,5,26,54.2771599657827,45.7228400342173,0.0855431993156543,200
309,"1600600",Santana,AP,2.30116451932607,27693,35397,621,865,43.8944365192582,56.1055634807418,-0.122111269614836,-7704
310,"1600709",Tartarugalzinho,AP,1.65912518853695,3764,2756,33,77,57.7300613496933,42.2699386503067,0.154601226993865,1008
311,"1600808",Vitória do Jari,AP,1.8719806763285,4460,2040,40,84,68.6153846153846,31.3846153846154,0.372307692307692,2420
312,"1700251",Abreulândia,TO,1.8732782369146,1032,749,9,25,57.9449747332959,42.0550252667041,0.158899494665918,283
313,"1700301",Aguiarnópolis,TO,3.01104048176648,1860,1039,30,60,64.1600551914453,35.8399448085547,0.283201103828907,821
314,"1700350",Aliança do Tocantins,TO,3.27463700957677,1685,1446,24,82,53.8166719897796,46.1833280102204,0.0763334397955924,239
315,"1700400",Almas,TO,3.96140172676485,2534,1248,41,115,67.0015864621893,32.9984135378107,0.340031729243786,1286
316,"1700707",Alvorada,TO,2.52570810030669,2438,2965,45,95,45.1230797704979,54.8769202295021,-0.0975384045900426,-527
317,"1701002",Ananás,TO,3.22638788752704,3224,2145,32,147,60.0484261501211,39.9515738498789,0.200968523002421,1079
318,"1701051",Angico,TO,2.94865277071683,1124,785,14,44,58.8789942378208,41.1210057621792,0.177579884756417,339
319,"1701101",Aparecida do Rio Negro,TO,2.69615268100576,1775,1437,15,74,55.2615193026152,44.7384806973848,0.105230386052304,338
320,"1701309",Aragominas,TO,1.73560890945907,2120,1277,15,45,62.4080070650574,37.5919929349426,0.248160141301148,843
321,"1701903",Araguacema,TO,2.73208809590187,2130,1359,26,72,61.049011177988,38.950988822012,0.220980223559759,771
322,"1702000",Araguaçu,TO,2.14257108530236,1446,3441,34,73,29.5887047268263,70.4112952731737,-0.408225905463474,-1995
323,"1702109",Araguaína,TO,3.22597989139201,37591,52404,837,2163,41.7700983387966,58.2299016612034,-0.164598033224068,-14813
324,"1702158",Araguanã,TO,2.30600292825769,1341,1328,14,49,50.2435369052079,49.7564630947921,0.00487073810415879,13
325,"1702208",Araguatins,TO,2.9474194917824,9462,6541,134,352,59.126413797413,40.873586202587,0.18252827594826,2921
326,"1702307",Arapoema,TO,3.16437972556707,1955,1503,24,89,56.5355696934644,43.4644303065356,0.130711393869289,452
327,"1702406",Arraias,TO,3.10960067969414,4241,1461,46,137,74.3774114345844,25.6225885654156,0.487548228691687,2780
328,"1702554",Augustinópolis,TO,2.72389184842698,5801,3877,68,203,59.9400702624509,40.0599297375491,0.198801405249018,1924
329,"1702703",Aurora do Tocantins,TO,3.90964378801043,1439,773,24,66,65.0542495479204,34.9457504520796,0.301084990958409,666
330,"1702901",Axixá do Tocantins,TO,3.4349506225848,4035,2712,50,190,59.8043574922188,40.1956425077812,0.196087149844375,1323
331,"1703008",Babaçulândia,TO,3.26696307751788,3404,1600,58,111,68.0255795363709,31.9744204636291,0.360511590727418,1804
332,"1703057",Bandeirantes do Tocantins,TO,2.11168465509151,985,1101,15,30,47.2195589645254,52.7804410354746,-0.0556088207094918,-116
333,"1703073",Barra do Ouro,TO,2.9894276339774,1710,951,16,66,64.2615558060879,35.7384441939121,0.285231116121759,759
334,"1703107",Barrolândia,TO,2.19358376748012,1830,1737,27,53,51.3036164844407,48.6963835155593,0.0260723296888142,93
335,"1703206",Bernardo Sayão,TO,2.59451445515196,1227,1401,16,54,46.689497716895,53.310502283105,-0.0662100456621005,-174
336,"1703305",Bom Jesus do Tocantins,TO,2.84178187403994,1393,1137,20,54,55.0592885375494,44.9407114624506,0.101185770750988,256
337,"1703602",Brasilândia do Tocantins,TO,2.44755244755245,793,602,15,20,56.8458781362007,43.1541218637993,0.136917562724014,191
338,"1703701",Brejinho de Nazaré,TO,3.30551989730424,1682,1331,27,76,55.8247593760372,44.1752406239628,0.116495187520743,351
339,"1703800",Buriti do Tocantins,TO,2.86829268292683,2998,1980,50,97,60.2249899558055,39.7750100441945,0.204499799116111,1018
340,"1703826",Cachoeirinha,TO,2.82108389012621,849,460,16,22,64.8586707410237,35.1413292589763,0.297173414820474,389
341,"1703842",Campos Lindos,TO,3.2258064516129,3001,1739,39,119,63.3122362869198,36.6877637130802,0.266244725738397,1262
342,"1703867",Cariri do Tocantins,TO,2.35251538183134,1360,1338,20,45,50.407709414381,49.592290585619,0.00815418828762041,22
343,"1703883",Carmolândia,TO,2.23799126637555,1098,693,12,29,61.3065326633166,38.6934673366834,0.226130653266332,405
344,"1703891",Carrasco Bonito,TO,2.14381420276909,1476,715,8,40,67.3664993153811,32.6335006846189,0.347329986307622,761
345,"1703909",Caseara,TO,1.92958700067705,1757,1140,7,50,60.6489471867449,39.3510528132551,0.212978943734898,617
346,"1704105",Centenário,TO,2.93911826452064,958,429,11,31,69.069935111752,30.930064888248,0.38139870223504,529
347,"1704600",Chapada de Areia,TO,2.17903415783274,812,849,11,26,48.8862131246237,51.1137868753763,-0.0222757375075255,-37
348,"1705102",Chapada da Natividade,TO,2.2781205505458,1570,489,14,34,76.2506070908208,23.7493929091792,0.525012141816416,1081
349,"1705508",Colinas do Tocantins,TO,2.448221214274,7490,10361,135,313,41.9584337011932,58.0415662988068,-0.160831325976136,-2871
350,"1705557",Combinado,TO,2.84456484930579,1480,1389,22,62,51.5859184384803,48.4140815615197,0.0317183687696061,91
351,"1705607",Conceição do Tocantins,TO,3.47899872719559,1724,551,17,65,75.7802197802198,24.2197802197802,0.515604395604396,1173
352,"1706001",Couto Magalhães,TO,2.28758169934641,2054,1235,27,50,62.4505928853755,37.5494071146245,0.24901185770751,819
353,"1706100",Cristalândia,TO,2.46352547237503,2213,1865,25,78,54.2667974497303,45.7332025502697,0.0853359489946052,348
354,"1706258",Crixás do Tocantins,TO,1.31987577639752,670,601,7,10,52.714398111723,47.2856018882769,0.0542879622344611,69
355,"1706506",Darcinópolis,TO,2.89126335637964,1960,1130,30,62,63.4304207119741,36.5695792880259,0.268608414239482,830
356,"1707009",Dianópolis,TO,3.45001513164531,6140,3431,89,253,64.1521262146066,35.8478737853934,0.283042524292133,2709
357,"1707108",Divinópolis do Tocantins,TO,2.90330133458207,2518,1629,29,95,60.7185917530745,39.2814082469255,0.21437183506149,889
358,"1707207",Dois Irmãos do Tocantins,TO,2.64131008980454,2419,1267,27,73,65.6266956049919,34.3733043950081,0.312533912099837,1152
359,"1707306",Dueré,TO,2.60869565217391,1573,1003,21,48,61.0636645962733,38.9363354037267,0.221273291925466,570
360,"1707405",Esperantina,TO,2.80556763810352,3212,1257,43,86,71.8729022152607,28.1270977847393,0.437458044305214,1955
361,"1707553",Fátima,TO,2.02060221870048,1185,1288,19,32,47.9175090982612,52.0824909017388,-0.0416498180347756,-103
362,"1707652",Figueirópolis,TO,2.76914382593953,1682,1759,39,59,48.8811392037198,51.1188607962802,-0.0223772159256031,-77
363,"1707702",Filadélfia,TO,2.45901639344262,2909,1732,38,79,62.6804567981039,37.3195432018961,0.253609135962077,1177
364,"1708205",Formoso do Araguaia,TO,2.07200450028127,4698,5747,75,146,44.9784585926281,55.0215414073719,-0.100430828147439,-1049
365,"1708254",Tabocão,TO,3.32778702163062,1258,1066,29,51,54.1308089500861,45.8691910499139,0.0826161790017212,192
366,"1708304",Goianorte,TO,2.71137026239067,1748,1589,20,73,52.3823793826791,47.617620617321,0.047647587653581,159
367,"1709005",Goiatins,TO,3.85705289672544,4392,1715,53,192,71.9174717537252,28.0825282462748,0.438349435074505,2677
368,"1709302",Guaraí,TO,2.76773193593623,6050,7124,95,280,45.9237892819189,54.0762107180811,-0.0815242143616214,-1074
